"","playerID","POS","inducted","AllStarStart_1","AllStarStart_10","AllStarStart_11","AllStarStart_12","AllStarStart_13","AllStarStart_14","AllStarStart_15","AllStarStart_16","AllStarStart_17","AllStarStart_18","AllStarStart_19","AllStarStart_2","AllStarStart_20","AllStarStart_3","AllStarStart_4","AllStarStart_5","AllStarStart_6","AllStarStart_7","AllStarStart_8","AllStarStart_9","BAOpp_1","BAOpp_10","BAOpp_11","BAOpp_12","BAOpp_13","BAOpp_14","BAOpp_15","BAOpp_16","BAOpp_17","BAOpp_18","BAOpp_19","BAOpp_2","BAOpp_20","BAOpp_3","BAOpp_4","BAOpp_5","BAOpp_6","BAOpp_7","BAOpp_8","BAOpp_9","BB_1","BB_10","BB_11","BB_12","BB_13","BB_14","BB_15","BB_16","BB_17","BB_18","BB_19","BB_2","BB_20","BB_3","BB_4","BB_5","BB_6","BB_7","BB_8","BB_9","CYShare_1","CYShare_10","CYShare_11","CYShare_12","CYShare_13","CYShare_14","CYShare_15","CYShare_16","CYShare_17","CYShare_18","CYShare_19","CYShare_2","CYShare_20","CYShare_3","CYShare_4","CYShare_5","CYShare_6","CYShare_7","CYShare_8","CYShare_9","ERA_plus_1","ERA_plus_10","ERA_plus_11","ERA_plus_12","ERA_plus_13","ERA_plus_14","ERA_plus_15","ERA_plus_16","ERA_plus_17","ERA_plus_18","ERA_plus_19","ERA_plus_2","ERA_plus_20","ERA_plus_3","ERA_plus_4","ERA_plus_5","ERA_plus_6","ERA_plus_7","ERA_plus_8","ERA_plus_9","HOFM_Points_1","HOFM_Points_10","HOFM_Points_11","HOFM_Points_12","HOFM_Points_13","HOFM_Points_14","HOFM_Points_15","HOFM_Points_16","HOFM_Points_17","HOFM_Points_18","HOFM_Points_19","HOFM_Points_2","HOFM_Points_20","HOFM_Points_3","HOFM_Points_4","HOFM_Points_5","HOFM_Points_6","HOFM_Points_7","HOFM_Points_8","HOFM_Points_9","IPouts_1","IPouts_10","IPouts_11","IPouts_12","IPouts_13","IPouts_14","IPouts_15","IPouts_16","IPouts_17","IPouts_18","IPouts_19","IPouts_2","IPouts_20","IPouts_3","IPouts_4","IPouts_5","IPouts_6","IPouts_7","IPouts_8","IPouts_9","L_1","L_10","L_11","L_12","L_13","L_14","L_15","L_16","L_17","L_18","L_19","L_2","L_20","L_3","L_4","L_5","L_6","L_7","L_8","L_9","MVPShare_1","MVPShare_10","MVPShare_11","MVPShare_12","MVPShare_13","MVPShare_14","MVPShare_15","MVPShare_16","MVPShare_17","MVPShare_18","MVPShare_19","MVPShare_2","MVPShare_20","MVPShare_3","MVPShare_4","MVPShare_5","MVPShare_6","MVPShare_7","MVPShare_8","MVPShare_9","SO_1","SO_10","SO_11","SO_12","SO_13","SO_14","SO_15","SO_16","SO_17","SO_18","SO_19","SO_2","SO_20","SO_3","SO_4","SO_5","SO_6","SO_7","SO_8","SO_9","SV_1","SV_10","SV_11","SV_12","SV_13","SV_14","SV_15","SV_16","SV_17","SV_18","SV_19","SV_2","SV_20","SV_3","SV_4","SV_5","SV_6","SV_7","SV_8","SV_9","W_1","W_10","W_11","W_12","W_13","W_14","W_15","W_16","W_17","W_18","W_19","W_2","W_20","W_3","W_4","W_5","W_6","W_7","W_8","W_9","WAA_1","WAA_10","WAA_11","WAA_12","WAA_13","WAA_14","WAA_15","WAA_16","WAA_17","WAA_18","WAA_19","WAA_2","WAA_20","WAA_3","WAA_4","WAA_5","WAA_6","WAA_7","WAA_8","WAA_9","WAA_rank_1","WAA_rank_10","WAA_rank_11","WAA_rank_12","WAA_rank_13","WAA_rank_14","WAA_rank_15","WAA_rank_16","WAA_rank_17","WAA_rank_18","WAA_rank_19","WAA_rank_2","WAA_rank_20","WAA_rank_3","WAA_rank_4","WAA_rank_5","WAA_rank_6","WAA_rank_7","WAA_rank_8","WAA_rank_9","WAR_1","WAR_10","WAR_11","WAR_12","WAR_13","WAR_14","WAR_15","WAR_16","WAR_17","WAR_18","WAR_19","WAR_2","WAR_20","WAR_3","WAR_4","WAR_5","WAR_6","WAR_7","WAR_8","WAR_9","Seasons","TookSteroids","jaws","AllStar","AllStarStart","MVPWin","MVPShare","CYWin","CYShare","GGWin","HOFM_Points","predict","HOF_Prob"
"448","ennsdi01","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.057142857143,0,0,0,0,0,0,0,0,0,0,71.1333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.33,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1071,0,0,0,0,0,0,0,0,0,0,-0.1836,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,0,0,2,0,0.16,0,0,0,0,0,0,0,0,"N",2.50339508056641e-05
"449","enrigba01","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0,0,0,0,0,0,0,0,0,0,0.368,0,0.333,0.325,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.511627906977,0,0,0,0,0,0,0,0,0,0,28.65,0,30.3833333333333,53.6645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,3.67,0,8.33,37.67,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7497,0,0,0,0,0,0,0,0,0,0,-0.4332,0,-0.71,-1.2754,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,479,0,553,622,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,-0.21,0,-0.71,-0.98,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"N",2.02655792236328e-05
"450","eovalna01","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0.276,0.282,0,0,0,0,0,0,0,0,0.249,0,0.285,0.273,0.264,0.568,0.23,0.255,0.491,35,35,43,0,0,0,0,0,0,0,0,40,0,49,7,20,47,20,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.768421052632,81.3733333333333,84.7835051546392,0,0,0,0,0,0,0,0,114.16,0,96.7569444444444,129.18,108.76170212766,184.407320099256,102.1,90.3363636363636,229.580185185185,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,182.33,67.67,199.67,0,0,0,0,0,0,0,0,106.33,0,154.33,48.33,109.33,119.33,34.67,124.67,111,9,1,14,0,0,0,0,0,0,0,0,6,0,3,2,3,13,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,70,142,0,0,0,0,0,0,0,0,78,0,121,52,103,78,23,97,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,6,0,0,0,0,0,0,0,0,4,0,14,4,6,4,1,9,6,2.6944,-0.6808,-1.3035,0,0,0,0,0,0,0,0,1.2258,0,0.9099,0.8262,0.586,0.4664,0.3,0.1632,0.1484,20,704,657,0,0,0,0,0,0,0,0,77,0,103,50,156,181,192,254,261,4.28,-0.08,0.34,0,0,0,0,0,0,0,0,2.08,0,2.34,1.23,1.53,1.43,0.57,1.3,1.16,11,0,15.185,1,0,0,0,0,0,0,12,"N",2.6702880859375e-05
"451","eppleco01","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0,0,0,0,0,0,0,0,0,0,0.5,0,0.306,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.570588235294,0,0,0,0,0,0,0,0,0,0,22.725,0,57.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,1.67,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2773,0,0,0,0,0,0,0,0,0,0,-0.2956,0,-0.328,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,438,0,450,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,-0.27,0,-0.38,0,0,0,0,0,0,3,0,0.01,0,0,0,0,0,0,0,0,"N",2.13384628295898e-05
"452","erlinro01","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,0,0,0,0,0,0,0,0,0,0.258,0,0.25,0.255,0.267,0.622,0.312,0.293,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,15,12,7,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.985714285714,0,0,0,0,0,0,0,0,0,0,79.8666666666667,0,53.1,83.336,91.2470588235294,147.2,78.2909090909091,68.0411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.67,0,0,0,0,0,0,0,0,0,0,17,0,2,54.67,109,26.67,55.33,61.33,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,7,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10,0,1,40,88,25,52,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,4,0,0.0795,0,0,0,0,0,0,0,0,0,0,-0.0327,0,-0.1316,-0.1914,-0.7293,-0.7481,-0.8917,-0.9022,0,288,0,0,0,0,0,0,0,0,0,0,347,0,467,401,670,687,746,613,0,0.2,0,0,0,0,0,0,0,0,0,0,0.11,0,-0.06,0.25,0.13,-0.52,-0.38,-0.38,0,8,0,0,0,0,0,0,0,0,0,0,"N",1.84774398803711e-05
"453","escaled01","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187,0,0,0,0,0,0,0,0,0,0,0.19,0,0.264,0.28,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.66,0,0,0,0,0,0,0,0,0,0,325.6,0,77.6066666666667,78.9931034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.67,0,0,0,0,0,0,0,0,0,0,6,0,22.33,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,0,21,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0514,0,0,0,0,0,0,0,0,0,0,0.219,0,-0.2728,-0.9065,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,216,0,422,584,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0.17,0,-0.1,-0.52,0,0,0,0,0,4,0,0.57,0,0,0,0,0,0,0,0,"N",1.68085098266602e-05
"454","eshelto01","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.298,0,0.313,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.446666666667,0,0,0,0,0,0,0,0,0,0,63.0363636363636,0,73.1038461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.67,0,0,0,0,0,0,0,0,0,0,27.67,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,11,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4644,0,0,0,0,0,0,0,0,0,0,-0.5067,0,-0.83,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,718,0,737,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,-0.25,0,-0.46,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"N",2.13384628295898e-05
"455","espinan01","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"N",1.89542770385742e-05
"456","estevca01","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.211,0,0.293,0.24,0.293,0.317,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23,0,21,28,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.666666666667,0,0,0,0,0,0,0,0,0,0,133.804545454545,0,110.066666666667,92.94375,91.295,69.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,57,0,61.67,55,32.33,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,5,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,54,0,60,59,31,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,11,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,3,3,5,1,0,0,0,0.7384,0,0,0,0,0,0,0,0,0,0,0.6076,0,-0.064,-0.2016,-0.224,-0.7722,0,0,0,122,0,0,0,0,0,0,0,0,0,0,150,0,458,426,455,695,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,1.09,0,0.35,0.14,0.02,-0.78,0,0,0,6,0,2.07,0,0,0,0,0,0,0,0,"N",2.95639038085938e-05
"457","estrama01","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0.241,0.28,0.274,0,0,0,0,0,0,0,0.203,0,0.229,0.247,0.256,0.214,0.243,0.242,0.304,55,44,6,50,0,0,0,0,0,0,0,65,0,29,29,71,4,29,8,5,0.0142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.919047619048,86.7479452054795,43.6583333333333,75.1688888888889,0,0,0,0,0,0,0,122.470588235294,0,99.88,113.085714285714,89.721359223301,72.48,96.8547619047619,63.6722222222222,56.5090909090909,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,181,150.67,11.33,143.67,0,0,0,0,0,0,0,176,0,128,138.33,186,7.33,92.67,23.67,12.67,8,6,0,14,0,0,0,0,0,0,0,9,0,4,7,9,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,127,13,103,0,0,0,0,0,0,0,165,0,118,143,176,9,88,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,7,0,0,0,0,0,0,0,9,0,7,5,10,0,4,0,0,2.1692,-0.6981,-0.7224,-0.8848,0,0,0,0,0,0,0,1.9923,0,0.3549,0.3335,0.0363,-0.1776,-0.3311,-0.577,-0.6116,24,572,523,711,0,0,0,0,0,0,0,38,0,191,212,311,367,451,671,494,3.8,0.54,-0.58,0.44,0,0,0,0,0,0,0,3.61,0,1.38,1.44,1.73,-0.09,0.36,-0.36,-0.49,12,0,12.36,1,0,0,0,0,0.0142857142857143,0,6,"N",1.27553939819336e-05
"458","evelada01","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257,0.333,0.688,0,0,0,0,0,0,0,0,0.229,0,0.357,0.256,0.269,0.364,0.317,0.331,0.365,6,19,32,0,0,0,0,0,0,0,0,6,0,3,13,77,5,18,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.57,45.1565217391304,115.325347222222,0,0,0,0,0,0,0,0,132.825,0,79.5,89.9647058823529,94.5753086419753,35.0875,72.3809523809524,56.496,61.5942857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.67,23,54.33,0,0,0,0,0,0,0,0,27.33,0,3.33,32.33,168,5,31.67,27.67,44,2,1,5,0,0,0,0,0,0,0,0,1,0,1,1,9,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,24,0,0,0,0,0,0,0,0,27,0,4,18,118,3,23,32,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,9,1,1,0,2,0.3285,-1.2705,-1.4028,0,0,0,0,0,0,0,0,0.273,0,-0.015,-0.1792,-0.2958,-0.4805,-0.5373,-0.7749,-1.1622,184,696,590,0,0,0,0,0,0,0,0,209,0,338,388,398,478,450,531,607,0.56,-0.96,-0.87,0,0,0,0,0,0,0,0,0.44,0,0,0.14,1.3,-0.39,-0.44,-0.6,-0.72,11,0,0.0350000000000001,0,0,0,0,0,0,0,0,"N",1.33514404296875e-05
"459","faedoal01","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.6848484848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"N",1.74045562744141e-05
"460","fairbpe01","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,0,0,0,0,0,0,0,0,0,0.228,0,0.241,0.544,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.133333333333,0,0,0,0,0,0,0,0,0,0,152.9125,0,113.194117647059,145.496825396825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,26.67,0,42.67,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,39,0,56,28,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,2,0,0,0,0,0,0.8184,0,0,0,0,0,0,0,0,0,0,0.3024,0,-0.1504,-0.8336,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,185,0,510,739,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0.52,0,0.13,-0.66,0,0,0,0,0,4,0,1.27,0,0,0,0,0,0,0,3,"N",0.00013422966003418
"461","falteba01","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0,0,0,0,0,0,0,0,0,0,0.262,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.513888888889,0,0,0,0,0,0,0,0,0,0,74.9714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,33.67,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,-0.2772,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,594,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0,0,0,0,0,2,0,1.16,0,0,0,0,0,0,0,0,"N",2.288818359375e-05
"462","familje01","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.274,0.601,0,0,0,0,0,0,0,0,0.22,0,0.439,0.209,0.204,0.293,0.231,0.233,0.248,19,42,22,0,0,0,0,0,0,0,0,31,0,28,32,19,9,15,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.5625,72.1421052631579,137.866459627329,0,0,0,0,0,0,0,0,157.859090909091,0,251.752564102564,156.6,116.227272727273,87.58,95.5916666666667,67.1,101.957692307692,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,78,60,44.33,0,0,0,0,0,0,0,0,77.67,0,72,77.33,26.67,10.67,24.67,12.33,59.33,2,2,3,0,0,0,0,0,0,0,0,4,0,6,5,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0142857142857143,0,0,0,0,0,0,0,0,86,63,41,0,0,0,0,0,0,0,0,84,0,83,73,23,8,25,10,72,43,0,0,0,0,0,0,0,0,0,0,51,0,18,5,0,1,6,0,1,2,4,2,0,0,0,0,0,0,0,0,3,0,8,2,2,0,2,0,9,1.8468,-0.9042,-1.061,0,0,0,0,0,0,0,0,0.9204,0,0.698,0.3876,0.3875,-0.0747,-0.1638,-0.256,-0.3315,28,748,810,0,0,0,0,0,0,0,0,97,0,127,182,143,355,424,415,635,2.94,-0.47,-0.7,0,0,0,0,0,0,0,0,1.76,0,1.46,0.98,0.56,0.01,-0.04,-0.08,0.04,11,0,7.105,1,0,0,0.0142857142857143,0,0,0,22,"N",0.000124931335449219
"463","fariaja01","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0,0,0,0,0,0,0,0,0.285,0,0.689,0.248,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,13,0,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.09696969697,0,0,0,0,0,0,0,0,0,0,77.17,0,208.5,76.3487179487179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,0,0,0,0,0,0,0,0,0,0,32.67,0,18.67,65,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,32,0,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.7968,0,0,0,0,0,0,0,0,0,0,-0.3381,0,-0.5403,-0.9384,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,637,0,653,721,0,0,0,0,0,1.57,0,0,0,0,0,0,0,0,0,0,-0.03,0,-0.33,-0.3,0,0,0,0,0,4,0,0.91,0,0,0,0,0,0,0,0,"N",4.56571578979492e-05
